locationTypeCode,locationName,address,lat,lon
COOL_LOCN,Hendon Park,50 HENDON AVE,43.78142074,-79.42094828
COOL_LOCN,Lawrence Heights Community Centre,5 Replin Rd,43.717997,-79.442363
COOL_LOCN,Margaret Fairley Park,100 BRUNSWICK AVE,43.66021508,-79.40582689
COOL_LOCN,Summerlea Park,2 ARCOT BLVD,43.73107613,-79.55081825
COOL_LOCN,Dawes Road Public Library,416 Dawes Rd,43.70121089,-79.29723304
COOL_LOCN,Fairmount Park,1725 GERRARD ST,43.67583716,-79.31592609
COOL_LOCN,Malvern Recreation Centre,30 Sewell's Rd,43.808576,-79.216389
COOL_LOCN,Sunnydale Acres Park,50 AMORO DR,43.72404271,-79.57871854
COOL_LOCN,Deer Park Public Library,40 St. Clair Ave E,43.68866835,-79.39249675
COOL_LOCN,Little Norway Park,659 QUEENS QUAY,43.63422378,-79.39868073
COOL_LOCN,Mary McCormick Recreation Centre,66 Sheridan Ave,43.647504,-79.433044
COOL_LOCN,Masaryk-Cowan Community Recreation Centre,220 Cowan Ave,43.640725,-79.433234
COOL_LOCN,Downsview Public Library,2793 Keele St,43.7289416,-79.48206299
COOL_LOCN,Irving W. Chapley Park,205 WILMINGTON AVE,43.76172223,-79.45541708
COOL_LOCN,Fairhaven Park Outdoor Pool,100 GOLFWOOD HTS,43.70177091,-79.54513038
COOL_LOCN,Glamorgan Park,50 ANTRIM CRES,43.77258975,-79.28887711
COOL_LOCN,Baird Park,275 KEELE ST,43.66232367,-79.46279072
COOL_LOCN,Lanyard Park,138 LANYARD RD,43.74746162,-79.54886783
COOL_LOCN,Westmount Park Outdoor Pool,22 ARCADE DR,43.687242,-79.51898
COOL_LOCN,Horseley Hill Park,145 HORSELEY HILL DR,43.81072646,-79.22973712
COOL_LOCN,McGregor Park Community Centre,2231 Lawrence Ave E,43.747629,-79.280149
COOL_LOCN,Monarch Park,115 FELSTEAD AVE,43.678849,-79.32627
COOL_LOCN,Richmond Gardens Pool,44 STRATHDEE DR,43.681851,-79.545353
COOL_LOCN,Dufferin/St. Clair Public Library,1625 Dufferin St,43.67700529,-79.4424027
COOL_LOCN,Mcnicoll Park,215 MCNICOLL AVE,43.79855513,-79.35348461
COOL_LOCN,Milliken Park Community Recreation Centre,4325 McCowan Rd,43.829648,-79.274582
COOL_LOCN,Memorial Pool and Health Club,44 MONTGOMERY RD,43.648428,-79.519356
COOL_LOCN,Carlton Park,20 EDITH AVE,43.66650714,-79.45567501
COOL_LOCN,Eatonville Public Library,430 Burnhamthorpe Rd,43.6461396,-79.55933826
COOL_LOCN,Etobicoke Olympium,590 RATHBURN RD,43.650236,-79.584349
COOL_LOCN,Mitchell Field Community Centre,89 Church Ave,43.774644,-79.408537
COOL_LOCN,Parkway Forest Park,80 PARKWAY FOREST DR,43.77121473,-79.34188434
COOL_LOCN,Albion Pool and Health Club,1485 ALBION RD,43.739325,-79.581284
COOL_LOCN,Eglinton Square Public Library,Eglinton Square Shopping Centre 1 Eglinton Square,43.723013,-79.300826
COOL_LOCN,North Kipling Community Centre,2 Rowntree Rd,43.751762,-79.584893
COOL_LOCN,Parma Park,99 PARMA CRT,43.717811,-79.30234665
COOL_LOCN,Sherwood Park,190 SHERWOOD AVE,43.71672437,-79.3885194
COOL_LOCN,Elmbrook Park Public Library,2 Elmbrook Crescent,43.65993281,-79.58391695
COOL_LOCN,Gihon Spring Park Outdoor Pool,75 GIHON SPRING DR,43.75447416,-79.59482298
COOL_LOCN,Pelmo Park,171 PELLATT AVE,43.71360366,-79.51873203
COOL_LOCN,Randy Padmore Park,47 DENISON AVE,43.64975449,-79.401045
COOL_LOCN,North Toronto Memorial Community Centre,200 Eglinton Ave W,43.706106,-79.404623
COOL_LOCN,Bob Hunter Park,205 GENERATION BLVD,43.8003992,-79.16189641
COOL_LOCN,Evelyn Gregory Public Library,120 Trowell Ave,43.68633245,-79.4723666
COOL_LOCN,Jimmie Simpson Park,870 QUEEN ST,43.660057,-79.345227
COOL_LOCN,Northwood Community Centre,15 Clubhouse Crt,43.745526,-79.499993
COOL_LOCN,Smithfield Park Outdoor Pool,175 MOUNT OLIVE DR,43.74755159,-79.59607509
COOL_LOCN,Fairview Public Library,35 Fairview Mall Dr,43.77911024,-79.34678218
COOL_LOCN,Gus Ryder Pool and Health Club,1 FAUSTINA DR,43.601192,-79.522114
COOL_LOCN,Moorevale Park,175 MOORE AVE,43.69347618,-79.38246474
COOL_LOCN,O'Connor Community Centre,1386 Victoria Park Ave,43.717668,-79.301856
COOL_LOCN,Sandown Park,50 NATAL AVE,43.70994657,-79.25355483
COOL_LOCN,Alderwood Centre,2 ORIANNA DR,43.601836,-79.547774
COOL_LOCN,Flemingdon Park Public Library,29 St. Dennis Dr,43.71794068,-79.33168736
COOL_LOCN,Oakdale Community Centre,350 Grandravine Dr,43.748051,-79.51274
COOL_LOCN,Ravina Gardens,290 CLENDENAN AVE,43.659922,-79.473657
COOL_LOCN,Forest Hill Public Library,700 Eglinton Ave W,43.70223019,-79.42080223
COOL_LOCN,Oakridge Community Recreation Centre,63 Pharmacy Ave,43.694441,-79.28394
COOL_LOCN,Spencer - Cowan Parkette,80 SPENCER AVE,43.63631882,-79.43090544
COOL_LOCN,Fort York Public Library,190 Fort York Blvd,43.63931185,-79.40032554
COOL_LOCN,Oriole Community Centre,2975 Don Mills Rd W,43.78181,-79.351281
COOL_LOCN,Gerrard/Ashdale Public Library,1432 Gerrard St E,43.67248953,-79.32212132
COOL_LOCN,Flagstaff Park Outdoor Pool,42 MERCURY RD,43.72112,-79.590832
COOL_LOCN,Morse Street Playground,76 MORSE ST,43.65678578,-79.3402202
COOL_LOCN,Pine Point Park Outdoor Pool,15 GRIERSON RD,43.71540123,-79.54097075
COOL_LOCN,Ourland Community Centre,18 Ourland Ave,43.615097,-79.508258
COOL_LOCN,Rennie Park,1 RENNIE TER,43.643058,-79.472549
COOL_LOCN,Westgrove Park Outdoor Pool,15 REDGRAVE DR,43.68176605,-79.56785509
COOL_LOCN,Eringate Park Outdoor Pool,121 WELLESWORTH DR,43.66257189,-79.58109333
COOL_LOCN,Goldhawk Park Public Library,295 Alton Towers Circle,43.8240887,-79.27819456
COOL_LOCN,North Toronto Memorial Community Centre,200 EGLINTON AVE,43.706186,-79.404249
COOL_LOCN,Parkway Forest Community Centre,55 Forest Manor Rd,43.772537,-79.343894
COOL_LOCN,Lambton - Kingsway Park Outdoor Pool,37 MARQUIS AVE,43.65752829,-79.50800438
COOL_LOCN,Pleasantview Community Centre,545 Van Horne Ave,43.787003,-79.336705
COOL_LOCN,Chelsea Avenue Playground,103 CHELSEA AVE,43.65732027,-79.45594463
COOL_LOCN,High Park Public Library,228 Roncesvalles Ave,43.64513485,-79.44896294
COOL_LOCN,Port Union Community Recreation Centre,5450 Lawrence Ave E,43.779665,-79.140291
COOL_LOCN,Close Avenue Parkette,116 CLOSE AVE,43.63703505,-79.43518297
COOL_LOCN,Wedgewood Park  Outdoor Pool,15 SWAN AVE,43.64441452,-79.54772958
COOL_LOCN,Christie Pits Park,750 BLOOR ST,43.664659,-79.420842
COOL_LOCN,Highland Creek Public Library,3550 Ellesmere Rd,43.79006926,-79.17523782
COOL_LOCN,Regent Park Community Centre,402 Shuter St,43.657994,-79.36174
COOL_LOCN,West Deane Park Outdoor Pool,19 SEDGEBROOK CRES,43.660649,-79.561863
COOL_LOCN,Hillcrest Public Library,5801 Leslie St,43.79711717,-79.36901583
COOL_LOCN,Rosedale Park,20 SCHOLFIELD AVE,43.68272452,-79.37912942
COOL_LOCN,Regent Park Aquatic Centre,640 Dundas St E,43.661286,-79.360993
COOL_LOCN,West Mall Outdoor Pool,380 THE WEST MALL,43.64249209,-79.56689287
COOL_LOCN,Humber Bay Public Library,200 Park Lawn Rd,43.63032402,-79.49125267
COOL_LOCN,Roding Community Centre,600 Roding St,43.729092,-79.492501
COOL_LOCN,Humber Summit Public Library,2990 Islington Ave,43.75903803,-79.57159929
COOL_LOCN,Scarborough Village Recreation Centre,3600 Kingston Rd,43.739991,-79.216758
COOL_LOCN,Ourland Park Outdoor Pool,36 OURLAND AVE,43.61549667,-79.50889204
COOL_LOCN,Stanley Park North - Toronto,890 KING ST,43.64307555,-79.41004117
COOL_LOCN,Humberwood Public Library,850 Humberwood Blvd,43.72888586,-79.61918188
COOL_LOCN,Seneca Village Community Centre,1700 Finch Ave E,43.793884,-79.351292
COOL_LOCN,Stephenson Park,61 STEPHENSON AVE,43.68592807,-79.30383372
COOL_LOCN,Jane/Dundas Public Library,620 Jane St,43.665473,-79.49147
COOL_LOCN,S.H. Armstrong Community Centre,56 Woodfield Rd,43.66595,-79.322838
COOL_LOCN,Jane/Sheppard Public Library,1906 Sheppard Ave W,43.7399604,-79.5100357
COOL_LOCN,Rotary Peace Park Outdoor Pool,25 ELEVENTH ST,43.59389042,-79.50591623
COOL_LOCN,Coleman Park,19 COLEMAN AVE,43.68934368,-79.30001523
COOL_LOCN,Glen Park,44 EASTGLEN CRES,43.65076816,-79.55307571
COOL_LOCN,Prince of Wales Park,1 THIRD ST,43.5987857,-79.4989802
COOL_LOCN,St. Lawrence Community Recreation Centre,230 The Esplanade,43.649798,-79.36498
COOL_LOCN,Sumach - Shuter Parkette,485 SHUTER ST,43.65827159,-79.35894797
COOL_LOCN,Jones Public Library,118 Jones Ave,43.66595478,-79.33454716
COOL_LOCN,Northumberland Playground,770 OSSINGTON AVE,43.6627298,-79.42655574
COOL_LOCN,Stan Wadlow Clubhouse,373 Cedarvale Ave,43.698148,-79.31515
COOL_LOCN,Trace Manes Park,110 RUMSEY RD,43.70551558,-79.36764861
COOL_LOCN,Columbus Parkette,1985 DUNDAS ST,43.65090331,-79.44623037
COOL_LOCN,Livingstone Park,21 WOODVILLE AVE,43.69116835,-79.35398315
COOL_LOCN,Kennedy/Eglinton Public Library,"Liberty Square Plaza, 2380 Eglinton Ave E",43.73226269,-79.27036365
COOL_LOCN,Stephen Leacock Community Recreation Centre,2500 Birchmount Rd,43.786528,-79.302354
COOL_LOCN,Norwood Park,16 NORWOOD RD,43.68230922,-79.30336606
COOL_LOCN,Leaside Public Library,165 McRae Dr,43.70646083,-79.36755981
COOL_LOCN,Trace Manes Park Community Centre,110 Rumsey Rd,43.705726,-79.367173
COOL_LOCN,Lillian H. Smith Public Library,239 College St,43.6579264,-79.39838562
COOL_LOCN,Lionel Conacher Park,80 COTTINGHAM ST,43.68042937,-79.39460733
COOL_LOCN,Victoria Village,190 Bermondsey Road,43.72309,-79.31579
COOL_LOCN,Sunnylea Park,195 PRINCE EDWARD DR,43.64150244,-79.50182897
COOL_LOCN,Campbell Avenue Playground,225 CAMPBELL AVE,43.6635383,-79.44849883
COOL_LOCN,Locke Public Library,3083 Yonge St,43.72489486,-79.40173185
COOL_LOCN,Matty Eckler Recreation Centre,953 GERRARD ST,43.667886,-79.339771
COOL_LOCN,Viewmount Community Centre,169 Viewmount Ave,43.707493,-79.437241
COOL_LOCN,Dennis R. Timbrell Resource Centre,29 ST DENNIS DR,43.718018,-79.331628
COOL_LOCN,Long Branch Public Library,3500 Lake Shore Blvd W,43.59531436,-79.53132546
COOL_LOCN,Runnymede Park,221 RYDING AVE,43.6682365,-79.47874997
COOL_LOCN,Warden Hilltop Community Centre,25 Mendelssohn St,43.714903,-79.280489
COOL_LOCN,Don Russell Memorial Park,290 BIRMINGHAM ST,43.60141158,-79.52150262
COOL_LOCN,Main Street Public Library,137 Main St,43.68337184,-79.29947049
COOL_LOCN,Oakcrest Parkette,30 OAKCREST AVE,43.68347559,-79.31166487
COOL_LOCN,Wellesley Community Centre,495 Sherbourne St,43.667797,-79.374479
COOL_LOCN,Malvern Public Library,30 Sewells Rd,43.80857633,-79.21638943
COOL_LOCN,Trinity Bellwoods Park,790 QUEEN ST,43.645515,-79.413834
COOL_LOCN,West Rouge Community Centre,270 Rouge Hills Dr,43.792091,-79.125105
COOL_LOCN,Maria A. Shchuka Public Library,1745 Eglinton Ave W,43.69603932,-79.44724966
COOL_LOCN,York Recreation Centre,115 Black Creek Dr,43.687837,-79.482014
COOL_LOCN,Maryvale Public Library,"Parkway Mall, 85 Ellesmere Rd",43.75709575,-79.31241063
COOL_LOCN,Parkdale Community Recreation Centre,75 LANSDOWNE AVE,43.643443,-79.437478
COOL_CNTR,East York Civic Centre,850 Coxwell Avenue,43.691227,-79.328354
COOL_LOCN,Oriole Park - Toronto,201 ORIOLE PKWY,43.69719119,-79.40043637
COOL_LOCN,McGregor Park Public Library,2219 Lawrence Ave E,43.74791092,-79.28109093
COOL_LOCN,Osler Playground,123 ARGYLE ST,43.64584224,-79.42272385
COOL_LOCN,Mimico Centennial Public Library,47 Station Rd,43.61480162,-79.49374505
COOL_CNTR,Metro Hall,55 John Street,43.646029,-79.389133
COOL_LOCN,Vermont Square Park,819 PALMERSTON AVE,43.67076974,-79.41558656
COOL_LOCN,Morningside Public Library,4279 Lawrence Ave E,43.769862,-79.178447
COOL_CNTR,North York Civic Centre,5100 Yonge Street,43.767328,-79.414759
COOL_LOCN,Vine Avenue Playground,200 VINE AVE,43.66693641,-79.47069656
COOL_LOCN,Mount Dennis Public Library,1123 Won Rd,43.6866398,-79.48822468
COOL_LOCN,Baird Park,275 KEELE ST,43.66232367,-79.46279072
COOL_CNTR,Scarborough Civic Centre,150 Borough Dr M1P 4N7,43.7729,-79.2577
COOL_LOCN,Wadsworth Park,120 CONNOLLY ST,43.67228522,-79.45817036
COOL_LOCN,Mount Pleasant Public Library,599 Mt. Pleasant Rd,43.70396651,-79.38804485
COOL_LOCN,Wanless Park,250 WANLESS AVE,43.72887803,-79.3922559
COOL_LOCN,New Toronto Public Library,110 Eleventh St,43.5992449,-79.50973335
COOL_LOCN,North York Central Library Public Library,5120 Yonge St,43.768204,-79.4141
COOL_LOCN,St. Lawrence Community Recreation Centre,230 THE ESPLANADE,43.649807,-79.36493
COOL_LOCN,Northern District Public Library,40 Orchard View Blvd,43.70827849,-79.40006729
COOL_LOCN,Pelham Avenue Playground,20 PELHAM AVE,43.6683341,-79.45575836
COOL_LOCN,Northern Elms Public Library,123B Rexdale Blvd,43.71138367,-79.56524418
COOL_LOCN,Oakwood Village Library and Arts Centre,341 Oakwood Ave,43.68658379,-79.43815536
COOL_LOCN,Topham Park,181 WESTVIEW BLVD,43.709918,-79.306521
COOL_LOCN,West Lodge Park,165 LANSDOWNE AVE,43.64604787,-79.43818706
COOL_LOCN,Palmerston Public Library,560 Palmerston Ave,43.6651023,-79.41418793
COOL_LOCN,Pape/Danforth Public Library,701 Pape Ave,43.67864087,-79.34444282
COOL_LOCN,Trinity Community Recreation Centre,155 CRAWFORD ST,43.646444,-79.414973
COOL_LOCN,Beresford Park,400 BERESFORD AVE,43.65617682,-79.4796644
COOL_LOCN,Eaton Centre,220 Yonge Street,43.6544,-79.3807
COOL_LOCN,Fairview Mall,1800 Sheppard Ave. East,43.778,-79.3442
COOL_LOCN,Healey Willan Park,504 EUCLID AVE,43.6592219,-79.41340576
COOL_LOCN,Parliament Street Public Library,269 Gerrard St E,43.661838,-79.367958
COOL_LOCN,Phin Avenue Parkette,115 CONDOR AVE,43.67786094,-79.33651432
COOL_LOCN,Perth/Dupont Public Library,1589 Dupont St,43.66503386,-79.45383688
COOL_LOCN,Sherway Gardens,25 The West Mall,43.6116,-79.557
COOL_LOCN,Pleasant View Public Library,575 Van Horne Ave,43.78756168,-79.33544478
COOL_LOCN,Shops at Don Mills,1090 Don Mills Road,43.7339,-79.344
COOL_LOCN,Wallace Emerson Community Centre,1260 DUFFERIN ST,43.667441,-79.439097
COOL_LOCN,Charles G. Williams Park,75 WABASH AVE,43.64748155,-79.44347149
COOL_LOCN,Port Union Public Library,5450 Lawrence Ave E,43.77966459,-79.14029125
COOL_LOCN,Yonge Eglinton Centre,2300 Yonge Street,43.7072,-79.3995
COOL_LOCN,Lawrence Square,700 Lawrence Avenue West,43.7167,-79.4472
COOL_LOCN,Queen/Saulter Public Library,765 Queen St E,43.65919554,-79.34757962
COOL_LOCN,Winchester Park,530 ONTARIO ST,43.66561567,-79.37199398
COOL_LOCN,Rexdale Public Library,2243 Kipling Ave,43.72616079,-79.57319998
COOL_LOCN,Yonge Sheppard Centre,4841Yonge Street,43.7622,-79.4129
COOL_LOCN,Richview Public Library,1806 Islington Ave,43.68343314,-79.54112538
COOL_LOCN,Central Grosvenor Street YMCA Centre,20 Grosvenor Street,43.6633,-79.3872
COOL_LOCN,Cooper Koo Family Cherry St YMCA Centre,461 Cherry Street,43.6532,-79.3601
COOL_LOCN,Riverdale Public Library,370 Broadview Ave,43.66581483,-79.35318018
COOL_LOCN,North York YMCA Centre,567 Sheppard Avenue East,43.7656,-79.389
COOL_LOCN,Runnymede Public Library,2178 Bloor St W,43.65191032,-79.47391221
COOL_LOCN,S. Walter Stewart Public Library,170 Memorial Park Ave,43.69213829,-79.32971338
COOL_LOCN,Scarborough Town Centre Ct. YMCA Centre,230 Town Centre Court,43.7746,-79.2565
COOL_LOCN,Sanderson Public Library,327 Bathurst St,43.65190388,-79.40556231
COOL_LOCN,West End College St. YMCA Centre,931 College Street,43.6534,-79.4281
COOL_LOCN,519 Community Centre,519 Church St,43.666532,-79.38097
COOL_LOCN,Scarborough Civic Centre Public Library,156 Borough Dr,43.77248467,-79.2569156
COOL_LOCN,Agincourt Community Services Association (ACSA),4155 Sheppard Ave E,43.784559,-79.280908
COOL_LOCN,Spadina Road Public Library,10 Spadina Rd,43.66767784,-79.40466938
COOL_LOCN,Christie Ossington Neighbourhood Centre,850 Bloor St W,43.662421,-79.424201
COOL_LOCN,St. Clair/Silverthorn Public Library,1748 St. Clair Ave W,43.67434687,-79.46067201
COOL_LOCN,CRC,40 Oak St,43.661377,-79.365151
COOL_LOCN,St. James Town Public Library,495 Sherbourne St,43.667797,-79.374479
COOL_LOCN,Davenport Perth Neighbourhood and Community Health Centre,1900 Davenport Rd,43.6707,-79.4548
COOL_LOCN,St. Lawrence Public Library,171 Front St E,43.64997492,-79.36846981
COOL_LOCN,Steeles Public Library,"Bamburgh Gardens Shopping Plaza, 375 Bamburgh Circle",43.815762,-79.322286
COOL_LOCN,Evangel Hall Mission,552 Adelaide St W,43.64545,-79.40243
COOL_LOCN,Fred Victor,67 Adelaide St E,43.650986,-79.375299
COOL_LOCN,Swansea Memorial Public Library,95 Lavinia Ave,43.64765837,-79.4778817
COOL_LOCN,Good Shepherd Ministries,412 Queen St E,43.656151,-79.362522
COOL_LOCN,Taylor Memorial Public Library,1440 Kingston Rd,43.68783929,-79.2713062
COOL_LOCN,Haven Toronto,170 Jarvis St,43.655562,-79.374328
COOL_LOCN,Thorncliffe Public Library,48 Thorncliffe Park Dr,43.702947,-79.342737
COOL_LOCN,LAMP Community Health Centre,185 Fifth St,43.603741,-79.50401
COOL_LOCN,Todmorden Room Public Library,1081  Pape Ave (at Torrens),43.69178398,-79.34927045
COOL_LOCN,Native Child and Family Services of Toronto,655 Bloor St W  Toronto  ON  M6G 1L1,43.664107,-79.415456
COOL_LOCN,Toronto Reference Library,789 Yonge St,43.67188752,-79.38667321
COOL_LOCN,Parkdale Activity-Recreation Centre,1499 Queen St W  Toronto  ON  M6R 1A3,43.639648,-79.440557
COOL_LOCN,Victoria Village Public Library,184 Sloane Ave,43.73597132,-79.31289283
COOL_LOCN,Sherbourne Health Centre,"333 Sherbourne St, 2nd Fl  Toronto  ON  M5A 2S5",43.662388,-79.372209
COOL_LOCN,Weston Public Library,2 King St,43.70182,-79.520585
COOL_LOCN,Woodside Square Public Library,"Woodside Square Mall, 1571 Sandhurst Circle",43.80922934,-79.26931529
COOL_LOCN,St John the Compassionate Mission,155 Broadview Ave  Toronto  ON  M4M 2E9,43.660472,-79.350328
COOL_LOCN,Woodview Park Public Library,16 Bradstock Rd,43.73948734,-79.53831101
COOL_LOCN,York Woods Public Library,1785 Finch Ave W,43.75896488,-79.50735919
COOL_LOCN,Yorkville Public Library,22 Yorkville Ave,43.67195294,-79.38867265
COOL_LOCN,Agincourt Recreation Centre,31 Glen Watford Dr,43.788414,-79.276293
COOL_LOCN,Amesbury Community Centre,1507 Lawrence Ave W,43.707166,-79.482619
COOL_LOCN,Ancaster Community Centre,41 Ancaster Rd,43.732526,-79.465697
COOL_LOCN,Van Horne Park,561 VAN HORNE AVE,43.7865019,-79.33941467
COOL_LOCN,Annette Community Recreation Centre,333 Annette St,43.661204,-79.474139
COOL_LOCN,Antibes Community Centre,140 Antibes Dr,43.781155,-79.446977
COOL_LOCN,Armour Heights Community Centre,2140 Avenue Rd,43.739446,-79.421918
COOL_LOCN,Banbury Community Centre,120 Banbury Rd,43.742827,-79.369538
COOL_LOCN,Barbara Frum Community Centre,20 Covington Rd,43.720794,-79.432208
COOL_LOCN,Beaches Recreation Centre,6 Williamson Rd,43.673931,-79.298807
COOL_LOCN,Bedford Park Community Centre,81 Ranleigh Ave,43.727855,-79.400028
COOL_LOCN,Birchmount Community Centre,93 Birchmount Rd,43.695633,-79.263111
COOL_LOCN,Harrison Pool,15 STEPHANIE ST,43.65108109,-79.39079613
COOL_LOCN,Birkdale Community Centre,1299 Ellesmere Rd,43.768232,-79.263889
COOL_LOCN,Burrows Hall Community Centre,1081 Progress Ave,43.794056,-79.23437
COOL_LOCN,Carmine Stefano Community Centre,3100 Weston Rd,43.733697,-79.53962
COOL_LOCN,Cedarbrook Community Centre,91 Eastpark Blvd,43.755654,-79.22742
COOL_LOCN,Centennial Recreation Centre - Scarborough,1967 Ellesmere Rd,43.774837,-79.23715
COOL_LOCN,Agincourt Public Library,155 Bonis Ave,43.78521906,-79.29341395
COOL_LOCN,Albert Campbell Public Library,496 Birchmount Rd,43.70806479,-79.26935138
COOL_LOCN,Albion Public Library,1515 Albion Rd,43.73986146,-79.58417152
COOL_LOCN,High Park,1873 BLOOR ST,43.64654,-79.463497
COOL_LOCN,Alderwood Public Library,2 Orianna Dr,43.60190521,-79.54735577
COOL_LOCN,Amesbury Park Public Library,1565 Lawrence Ave W,43.70644648,-79.48575215
COOL_LOCN,Annette Street Public Library,145 Annette St,43.66331255,-79.46644435
COOL_LOCN,Armour Heights Public Library,2140 Avenue Rd,43.73944583,-79.42191783
COOL_LOCN,Barbara Frum Public Library,20 Covington Rd,43.72079393,-79.43220781
COOL_LOCN,Bayview Public Library,"Bayview Village Shopping Centre, 2901 Bayview Ave",43.76920286,-79.38602584
COOL_LOCN,Beaches Public Library,2161 Queen St E,43.67009146,-79.29849731
COOL_LOCN,Bendale Public Library,1515 Danforth Rd,43.75108241,-79.2440273
COOL_LOCN,Fairmount Park Community Centre,1757 GERRARD ST,43.676593,-79.314785
COOL_LOCN,Black Creek Public Library,North York Sheridan Mall 1700 Wilson Ave,43.7209713,-79.51253119
COOL_LOCN,Bloor/Gladstone Public Library,1101 Bloor St W,43.6599223,-79.43401849
COOL_LOCN,Brentwood Public Library,36 Brentwood Rd N,43.64743336,-79.514311
COOL_LOCN,Bridlewood Public Library,"Bridlewood Mall, lower level, 2900 Warden Ave",43.79855481,-79.31836745
COOL_LOCN,Brookbanks Public Library,210 Brookbanks Dr,43.75954992,-79.32590437
COOL_LOCN,Burrows Hall Public Library,1081 Progress Ave,43.794056,-79.23437022
COOL_LOCN,Cedarbrae Public Library,545 Markham Rd,43.75755735,-79.22396843
COOL_LOCN,Sentinel Park,295 SENTINEL RD,43.75514571,-79.49874603
COOL_LOCN,Shoreham Park,2 SHOREHAM CRT,43.770792,-79.519131
COOL_LOCN,Neilson Park - Scarborough,1555 NEILSON RD,43.81348657,-79.22435425
COOL_LOCN,Charles Caccia Park,348 Nairn AVE,43.68828177,-79.4542352
COOL_LOCN,Walter Saunders Memorial Park,440 HOPEWELL AVE,43.6996848,-79.44797492
COOL_LOCN,Highfield Park,68 STEVENSON RD,43.74431017,-79.58939314
COOL_LOCN,High Park,1873 BLOOR ST,43.64654,-79.463497
